level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
706,166338,148746,1,Snapchat,,"['would', 'not', 'let', 'download', 'keep', 'say', 'error', 'yet', 'try', 'download', 'application', 'fine']",2019-04-12,92680,"Wouldn't let me download, kept saying 'error' yet when I tried to download any other app it was fine.",1,would not let me download kept saying error yet when i tried to download any other application it was fine,XxBumbleBeeXx The Wolf,"[0.026881720430107517, 0.026881720430107517, 0.026881720430107517, 0.026881720430107517, 0.04480286738351253, 0.04121863799283154, 0.030465949820788523, 0.026881720430107517, 0.028673835125448018, 0.026881720430107517, 0.030465949820788523, 0.043010752688172046, 0.04659498207885304, 0.026881720430107517, 0.034050179211469536, 0.034050179211469536, 0.026881720430107517, 0.026881720430107517, 0.026881720430107517, 0.028673835125448018, 0.053763440860215055, 0.044802867383512544, 0.044802867383512544, 0.028673835125448018, 0.026881720430107517, 0.026881720430107517, 0.026881720430107517, 0.06272401433691754, 0.026881720430107517, 0.026881720430107517]"
707,166339,148747,1,Snapchat,,"['phone', 'camera', 'quality', 'be', 'bad', 'snapshot', 'galaxy', 'fix', 'camera', 'be', 'bad', 'lowlight', 'really', 'bad']",2019-04-12,92684,my phones camera quality is bad on snapchat galaxy s8 plz fix it its camera is bad on lowlight really bad,1,my phone camera quality is bad on snapshot galaxy s please fix it it camera is bad on lowlights really bad,Sameer ahmed,"[0.03639846743295018, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.0632183908045977, 0.02873563218390803, 0.04406130268199233, 0.03831417624521072, 0.03256704980842911, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.04597701149425287, 0.030651340996168567, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.05172413793103447, 0.02873563218390803, 0.030651340996168567, 0.030651340996168567, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.03256704980842911, 0.02873563218390803, 0.042145593869731796, 0.03256704980842911]"
708,166344,148752,1,Snapchat,,"['not', 'get', 'snapshot', 'video', 'saving']",2019-04-13,92700,not getting all my snaps...not all my videos are saving,1,not getting all my snapshot all my video are saving,Teesha Goldson,"[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.03434343434343435, 0.03232323232323232, 0.03232323232323232, 0.03232323232323233, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.04040404040404041, 0.030303030303030304, 0.03232323232323232, 0.04444444444444446, 0.042424242424242434, 0.03232323232323232, 0.030303030303030304, 0.030303030303030304, 0.04444444444444447, 0.030303030303030304, 0.0484848484848485, 0.03232323232323233, 0.03232323232323232, 0.03232323232323232, 0.03232323232323232]"
709,166348,148756,1,Snapchat,,"['application', 'not', 'work']",2019-04-13,92709,this app not work,5,this application not work,A Google User,"[0.03144654088050314, 0.03354297693920335, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.048218029350104816, 0.03144654088050314]"
710,166355,148763,1,Snapchat,,"['snap', 'post', 'play', 'screen', 'go', 'blank', 'delayed', 'voice', 'terrible', 'update']",2019-04-13,92722,snaps once posted won5 play screen goes blank. delayed voice overs. terrible update,2,snap once posted won play screen go blank delayed voice over terrible update,cc cass,"[0.029629629629629627, 0.027777777777777776, 0.027777777777777776, 0.029629629629629627, 0.046296296296296315, 0.027777777777777776, 0.055555555555555566, 0.0388888888888889, 0.027777777777777776, 0.03333333333333333, 0.027777777777777776, 0.027777777777777776, 0.059259259259259275, 0.027777777777777776, 0.027777777777777776, 0.029629629629629627, 0.027777777777777776, 0.027777777777777776, 0.031481481481481485, 0.027777777777777776, 0.027777777777777776, 0.0388888888888889, 0.027777777777777776, 0.031481481481481485, 0.04814814814814816, 0.05185185185185187, 0.027777777777777776, 0.02962962962962963, 0.027777777777777776, 0.029629629629629627]"
711,166356,148764,1,Snapchat,,"['not', 'download', 'application']",2019-04-13,92726,i can not download this app 🤔😡😡,1,i can not download this application,Eunice Zulu,"[0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.048218029350104816, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03354297693920335, 0.03144654088050314, 0.03144654088050314]"
712,166366,148774,1,Snapchat,,"['new', 'update', 'suck', 'ball']",2019-04-13,92743,The new update suck balls,1,the new update suck ball,Faez Almohlees,"[0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04938271604938272, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04938271604938272, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04938271604938272, 0.04938271604938272, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419]"
713,166374,148782,1,Snapchat,,"['be', 'nt', 'work']",2019-04-13,92757,it is nt workin,1,it is nt working,Mosurat Shola,"[0.03205128205128205, 0.034188034188034185, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03418803418803419, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.034188034188034185, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.049145299145299165, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.04700854700854703, 0.03205128205128205]"
714,166377,148785,1,Snapchat,,"['not', 'nice', 'work', 'slow']",2019-04-13,92766,not so nice it works very slow.,1,not so nice it work very slow,Surbhi Kumari,"[0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.051440329218107, 0.03086419753086419, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04732510288065844, 0.03086419753086419, 0.043209876543209874, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.032921810699588466, 0.032921810699588466, 0.03086419753086419, 0.045267489711934165, 0.03086419753086419]"
715,166382,148790,1,Snapchat,,"['painfully_slow', 'certain', 'time', 'day', 'take', 'minute', 'take', 'picture', 'blue_arrow', 'appear', 'minute', 'contact', 'list', 'appear']",2019-04-13,92774,Painfully slow at certain times of day. It can take over a minute from taking a picture to the blue arrow appearing then another 1-2 minutes for the contacts list to appear.,2,painfully slow at certain time of day it can take over a minute from taking a picture to the blue arrow appearing then another minute for the contact list to appear,Chris P,"[0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02821869488536155, 0.02645502645502645, 0.035273368606701945, 0.02821869488536155, 0.02645502645502645, 0.031746031746031744, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.03527336860670195, 0.040564373897707236, 0.03527336860670194, 0.061728395061728406, 0.02645502645502645, 0.03350970017636685, 0.02645502645502645, 0.02645502645502645, 0.03527336860670194, 0.061728395061728406, 0.04761904761904763, 0.05467372134038802, 0.02821869488536155, 0.02645502645502645, 0.038800705467372146, 0.02645502645502645, 0.03350970017636685, 0.02645502645502645]"
716,166398,148806,1,Snapchat,,"['waste', 'lot', 'space']",2019-04-12,92817,it wastes a lot of space 🙄:'(,1,it waste a lot of space,Huh,"[0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.034188034188034185, 0.03205128205128204, 0.03205128205128204, 0.04914529914529916, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03418803418803418, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.04914529914529916, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]"
717,166400,148808,1,Snapchat,,"['memory', 'not', 'load', 'recently']",2019-04-12,92820,memories aren't loading recently,3,memory are not loading recently,Aimen Ashar,"[0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03909465020576132, 0.03086419753086419, 0.03497942386831274, 0.045267489711934165, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.043209876543209874, 0.03086419753086419, 0.051440329218107, 0.03086419753086419, 0.032921810699588466, 0.03909465020576132, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419]"
718,166402,148810,1,Snapchat,,"['onerous', 'camera', 'be', 'not', 'scale', 'correctly']",2019-04-12,92831,oneplus 6t camera is not scaled correctly,1,onerous t camera is not scaled correctly,Steve C,"[0.030303030303030307, 0.030303030303030307, 0.03232323232323232, 0.030303030303030307, 0.04040404040404042, 0.040404040404040414, 0.04646464646464649, 0.03232323232323233, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.040404040404040414, 0.030303030303030307, 0.04444444444444447, 0.030303030303030307, 0.030303030303030307, 0.03232323232323232, 0.03434343434343435, 0.04444444444444446, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.03636363636363638, 0.030303030303030307, 0.030303030303030307]"
719,166407,148815,1,Snapchat,,"['well', 'snapshot', 'be', 'good', 'application', 'picture', 'snapshot', 'slow', 'log', 'snapshot', 'hard', 'change', 'password', 'forget']",2019-04-12,92854,well snapchat is the best app for pictures just that its too slow in logging in and its hard to change password if you forget yours,3,well snapshot is the best application for picture just that snapshot too slow in logging in and snapshot hard to change password if you forget yours,Mbuotidem Akpabio,"[0.026455026455026443, 0.042328042328042326, 0.026455026455026443, 0.028218694885361544, 0.03703703703703704, 0.033509700176366834, 0.028218694885361544, 0.05291005291005291, 0.026455026455026443, 0.042328042328042326, 0.026455026455026443, 0.04409171075837742, 0.028218694885361544, 0.040564373897707236, 0.04938271604938271, 0.026455026455026443, 0.03174603174603174, 0.03527336860670193, 0.06349206349206349, 0.028218694885361544, 0.028218694885361544, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.028218694885361544, 0.029982363315696647, 0.028218694885361544, 0.03527336860670194, 0.026455026455026443]"
720,166410,148818,1,Snapchat,,"['fix', 'bug', 'bug', 'keep', 'make', 'have', 'delete', 'application', 'bug', 'not', 'load', 'rest', 'application', 'be', 'fine']",2019-04-12,92859,"please fix this bug, it keeps making me have to delete the app because it won't load. The rest of the app is fine.",3,please fix this bug this bug keep making me have to delete the application because this bug will not load the rest of the application is fine,Nightwool812905,"[0.026881720430107517, 0.026881720430107517, 0.026881720430107517, 0.026881720430107517, 0.028673835125448018, 0.026881720430107517, 0.028673835125448018, 0.07526881720430105, 0.026881720430107517, 0.030465949820788523, 0.026881720430107517, 0.06451612903225805, 0.035842293906810034, 0.028673835125448018, 0.050179211469534045, 0.039426523297491044, 0.026881720430107517, 0.044802867383512544, 0.026881720430107517, 0.026881720430107517, 0.026881720430107517, 0.043010752688172046, 0.026881720430107517, 0.026881720430107517, 0.026881720430107517, 0.026881720430107517, 0.028673835125448018, 0.028673835125448018, 0.043010752688172046, 0.026881720430107517]"
