level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
842,161930,144338,1,Snapchat,,"['daily', 'memory', 'have', 'go', 'last', 'update']",2019-04-04,101298,daily memories have gone since last update.,2,daily memory have gone since last update,Karen Rennie,"[0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.04213352007469654, 0.02824463118580766, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.03221288515406163, 0.026260504201680673, 0.026260504201680673, 0.03419701213818861, 0.026260504201680673, 0.026260504201680673, 0.02824463118580766, 0.02824463118580766, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.03419701213818861, 0.04213352007469654, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.03419701213818861, 0.026260504201680673, 0.030228758169934644, 0.03221288515406163, 0.044117647058823525, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.03816526610644257]"
843,161931,144339,1,Snapchat,,"['front_camera', 'be', 'zoom']",2019-04-04,101299,front camera is very zoomed on the s10,1,front camera is very zoomed on the s,Tara Cotton,"[0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.03041729512317748, 0.03041729512317748, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.034690799396681744, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.03041729512317748, 0.03041729512317748, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.05178481649069885, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343]"
844,161932,144340,1,Snapchat,,"['update', 'star', 'star', 'fix', 'zoomed', 'camera', 'galaxy']",2019-04-03,101300,Will update to 5 star when they fix the zoomed camera on the Galaxy S10+!,2,will update to star when star fix the zoomed camera on the galaxy s,Emily Hanson,"[0.026260504201680676, 0.040149393090569564, 0.026260504201680676, 0.02824463118580766, 0.04213352007469655, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.03221288515406163, 0.026260504201680676, 0.030228758169934648, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.05602240896358542, 0.03419701213818861, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.02824463118580766, 0.02824463118580766, 0.026260504201680676, 0.04213352007469655, 0.026260504201680676, 0.026260504201680676]"
845,161933,144341,1,Snapchat,,"['camera', 'be', 'upside', 'really', 'need', 'fix']",2019-04-03,101301,My camera is upside down. I really need it fixed.,1,my camera is upside down i really need it fixed,Nikky Jo,"[0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.03279857397504457, 0.04693998811645872, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.028758169934640535, 0.026737967914438516, 0.028758169934640535, 0.028758169934640535, 0.026737967914438516, 0.038859180035650635, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.038859180035650635, 0.026737967914438516, 0.028758169934640535, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.028758169934640535, 0.026737967914438516, 0.05704099821746883, 0.026737967914438516, 0.026737967914438516]"
846,161934,144342,1,Snapchat,,"['front_camera', 'zoom', 'fir', 'fix']",2019-04-03,101302,front camera too zoomed in fir s10 please fix it.,1,front camera too zoomed in fir s please fix it,Shawn Valente,"[0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.035371011149557846, 0.03101371267461232, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.03101371267461232, 0.02883506343713955, 0.02883506343713955, 0.03101371267461232, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.02883506343713955, 0.035371011149557846, 0.02883506343713955]"
847,161935,144343,1,Snapchat,,"['not', 'take', 'video', 'be', 'be', 'close', 'moment', 'start', 'record', 'something']",2019-04-04,101303,i can't take video's it's closing at the moment i start to record something!!!,1,i can not take video is it is closing at the moment i start to record something,Anonim Person,"[0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.057922019382465655, 0.04259634888438136, 0.025354969574036528, 0.025354969574036528, 0.027270678386297067, 0.025354969574036528, 0.025354969574036528, 0.061753437006986725, 0.03876493125986029, 0.025354969574036528, 0.03684922244759975, 0.025354969574036528, 0.027270678386297067, 0.027270678386297067, 0.025354969574036528, 0.027270678386297067, 0.025354969574036528, 0.025354969574036528, 0.03301780482307867, 0.025354969574036528, 0.025354969574036528, 0.029186387198557602, 0.025354969574036528, 0.027270678386297067, 0.029186387198557602, 0.027270678386297067, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528, 0.025354969574036528]"
848,161938,144346,1,Snapchat,,"['not', 'show', 'message', 'somebody', 'send', 'message']",2019-04-04,101306,not showing messages when somebody sends them to you,4,not showing message when somebody sends message to you,Benjamin Johnson,"[0.029290728637133882, 0.029290728637133882, 0.027233115468409598, 0.035463568143306715, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.039578794480755276, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.03134834180585816, 0.04575163398692812, 0.029290728637133882, 0.027233115468409598, 0.027233115468409598, 0.027233115468409598, 0.04575163398692812, 0.027233115468409598]"
849,161948,144356,1,Snapchat,,"['do', 'not', 'download']",2019-04-03,101319,dont download this,1,do not download this,Zheen Lachica Channel,"[0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.043237807943690296, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.030417295123177476, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.03255404725992961, 0.030417295123177476, 0.02828054298642534, 0.043237807943690296, 0.02828054298642534, 0.02828054298642534]"
850,161949,144357,1,Snapchat,,"['not', 'allow', 'add', 'friend', 'stick', 'loading', 'phase']",2019-04-02,101324,Wont allow me to add my friends. Just stuck at the loading phase.,2,will not allow me to add my friend just stuck at the loading phase,Eric Zannino,"[0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.04213352007469655, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.03221288515406163, 0.026260504201680676, 0.026260504201680676, 0.04411764705882353, 0.026260504201680676, 0.030228758169934648, 0.026260504201680676, 0.030228758169934648, 0.03221288515406163, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.04411764705882353, 0.026260504201680676, 0.02824463118580766, 0.02824463118580766, 0.02824463118580766, 0.02824463118580766, 0.040149393090569564, 0.03419701213818861, 0.026260504201680676, 0.026260504201680676]"
851,161950,144358,1,Snapchat,,"['self', 'mode', 'be', 'zoom', 'lot', 'compare', 'phone']",2019-04-04,101325,The selfie mode is zoomed in a lot more on the s10 compared to other phones likes the s8.,2,the self mode is zoomed in a lot more on the s compared to other phone like the s,John Young,"[0.028758169934640528, 0.02673796791443851, 0.02673796791443851, 0.02673796791443851, 0.028758169934640528, 0.03481877599524658, 0.028758169934640528, 0.04289958407605467, 0.04289958407605467, 0.028758169934640528, 0.02673796791443851, 0.028758169934640528, 0.02673796791443851, 0.02673796791443851, 0.02673796791443851, 0.02673796791443851, 0.02673796791443851, 0.02673796791443851, 0.02673796791443851, 0.028758169934640528, 0.02673796791443851, 0.02673796791443851, 0.02673796791443851, 0.03077837195484255, 0.04491978609625669, 0.028758169934640528, 0.02673796791443851, 0.028758169934640528, 0.03077837195484255, 0.02673796791443851, 0.028758169934640528, 0.02673796791443851, 0.028758169934640528, 0.03077837195484255]"
852,161952,144360,1,Snapchat,,"['not', 'let', 'use', 'bitmoji', 'even', 'bitmoji', 'be', 'connect', 'snapshot']",2019-04-04,101327,It will not let me use bitmoji even when it is connected to snapchat!,4,it will not let me use bitmoji even when bitmoji is connected to snapshot,The Life Of Savannah,"[0.0257997936016512, 0.0257997936016512, 0.02969842907923405, 0.031647746818025464, 0.043343653250774015, 0.0257997936016512, 0.0257997936016512, 0.03944501777319116, 0.027749111340442625, 0.0257997936016512, 0.031647746818025464, 0.0257997936016512, 0.0257997936016512, 0.03554638229560832, 0.0257997936016512, 0.0257997936016512, 0.03749570003439974, 0.0257997936016512, 0.02969842907923405, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.05114092420593971, 0.03944501777319116, 0.03554638229560832, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512]"
853,161953,144361,1,Snapchat,,"['get', 'galaxy', 'camera', 'be', 'zoom', 'poor', 'flash', 'photo', 'could', 'give', 'star', 'would']",2019-04-04,101328,"I got a Galaxy S10 and the camera is too zoomed in a poor flash photos, if I could give 0 stars I would",1,i got a galaxy s and the camera is too zoomed in a poor flash photo if i could give star i would,Isaac,"[0.03932461873638344, 0.026361655773420478, 0.04673202614379085, 0.026361655773420478, 0.02821350762527233, 0.026361655773420478, 0.026361655773420478, 0.024509803921568627, 0.03562091503267974, 0.024509803921568627, 0.02821350762527233, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.024509803921568627, 0.026361655773420478, 0.024509803921568627, 0.026361655773420478, 0.024509803921568627, 0.03376906318082789, 0.03747276688453159, 0.024509803921568627, 0.026361655773420478, 0.03006535947712418, 0.026361655773420478, 0.026361655773420478, 0.024509803921568627, 0.03562091503267974, 0.026361655773420478, 0.024509803921568627, 0.07821350762527232]"
854,161954,144362,1,Snapchat,,"['upgrade', 'get', 'bad', 'bad', 'take_forever', 'unload', 'video', 'story']",2019-04-03,101329,Every upgrade get worse and worse. it now takes forever to upload videos on your story,2,every upgrade get worse and worse it now take forever to unload video on your story,mohsin alam,"[0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.034933513635339176, 0.054090601757944536, 0.025354969574036504, 0.02727067838629704, 0.025354969574036504, 0.034933513635339176, 0.025354969574036504, 0.029186387198557574, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.02727067838629704, 0.025354969574036504, 0.025354969574036504, 0.03876493125986025, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.031102096010818106, 0.040680640072120786, 0.02727067838629704, 0.025354969574036504, 0.02727067838629704, 0.02727067838629704, 0.044512057696641856, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.029186387198557574, 0.02727067838629704, 0.04259634888438132]"
855,161955,144363,1,Snapchat,,"['application', 'keep', 'crash', 'galaxy', 'press', 'story', 'story', 'crash', 'not', 'snap', 'pic', 'application', 'crashing', 'be', 'go']",2019-04-05,101332,The app keeps crashing on the Galaxy S9. I will be pressing thru a story and it will crash. I cant snap a pic without the app crashing. What is goin on?,1,the application keep crashing on the galaxy s i will be pressing thru a story and a story will crash i can not snap a pic without the application crashing what is goin on,Elizabeth Harris,"[0.02371916508538899, 0.02371916508538899, 0.02371916508538899, 0.055977229601518, 0.055977229601518, 0.0541851149061775, 0.025511279780729493, 0.02371916508538899, 0.02371916508538899, 0.02371916508538899, 0.02371916508538899, 0.025511279780729493, 0.02371916508538899, 0.0398481973434535, 0.02371916508538899, 0.029095509171410492, 0.025511279780729493, 0.02371916508538899, 0.036263967952772494, 0.02371916508538899, 0.02371916508538899, 0.025511279780729493, 0.02371916508538899, 0.025511279780729493, 0.02371916508538899, 0.030887623866750993, 0.041640312038794, 0.025511279780729493, 0.02371916508538899, 0.0326797385620915, 0.02371916508538899, 0.0326797385620915, 0.02371916508538899, 0.034471853257431996]"
856,161956,144364,1,Snapchat,,"['unable', 'edit', 'photo', 'landscape', 'horizontal', 'fix', 'issue']",2019-04-04,101333,unable to edit my photos on landscape (horizontal) can you fix this issue??,2,unable to edit my photo on landscape horizontal can you fix this issue,RogerTheBandit8,"[0.028244631185807664, 0.03022875816993465, 0.03816526610644259, 0.02626050420168068, 0.028244631185807664, 0.02626050420168068, 0.028244631185807664, 0.028244631185807664, 0.02626050420168068, 0.02626050420168068, 0.03419701213818861, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.028244631185807664, 0.04014939309056957, 0.028244631185807664, 0.02626050420168068, 0.02626050420168068, 0.028244631185807664, 0.028244631185807664, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.03816526610644259, 0.028244631185807664, 0.028244631185807664, 0.028244631185807664, 0.028244631185807664, 0.02626050420168068, 0.04411764705882353, 0.02626050420168068, 0.04213352007469655]"
