level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
2574,184387,166795,1,Whatsapp,,"['see', 'person', 'status', 'mean', 'status', 'sound', 'be', 'not', 'come', 'give', 'update']",2019-04-20,26464,If we seeing same persons 2 status means.. 2nd status sound is not coming.. please give update,4,if we seeing same person status mean nd status sound is not coming please give update,Nithy Simbu,,,"[0.02873563218390804, 0.04980842911877395, 0.02873563218390804, 0.032567049808429116, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.04789272030651342, 0.02873563218390804, 0.030651340996168577, 0.02873563218390804, 0.02873563218390804, 0.04597701149425288, 0.030651340996168574, 0.030651340996168574, 0.02873563218390804, 0.030651340996168574, 0.02873563218390804, 0.02873563218390804, 0.04597701149425288, 0.044061302681992334, 0.02873563218390804, 0.032567049808429116, 0.03256704980842912, 0.04214559386973181, 0.02873563218390804, 0.02873563218390804, 0.04406130268199234]"
2575,184388,166796,1,Whatsapp,,"['datum', 'go', 'vain', 'not', 'back', 'try', 'many', 'time', 'help']",2019-04-12,26465,my all data goes in vain and can't back up after trying so many times plz help,3,my all data go in vain and can not back up after trying so many time please help,Aftab Khan,,,"[0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.030651340996168567, 0.030651340996168567, 0.061302681992337155, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.05555555555555555, 0.02873563218390803, 0.02873563218390803, 0.032567049808429116, 0.04597701149425287, 0.030651340996168567, 0.03256704980842911, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.061302681992337155, 0.030651340996168567, 0.0421455938697318]"
2576,184389,166797,1,Whatsapp,,"['share', 'picture', 'be', 'even', 'limitednot', 'hate', 'new', 'update', 'be', 'crash']",2019-04-17,26466,"Now sharing pictures is even more limited(not more than 5), I hate that and the new update IS CRASHING!!!!",3,now sharing picture is even more limitednot more than i hate that and the new update is crashing,Reperpero Pelú,,,"[0.029239766081871354, 0.046783625730994184, 0.029239766081871354, 0.0331384015594542, 0.029239766081871354, 0.029239766081871354, 0.046783625730994184, 0.029239766081871354, 0.03118908382066278, 0.029239766081871354, 0.03703703703703706, 0.029239766081871354, 0.029239766081871354, 0.04483430799220277, 0.0331384015594542, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.0331384015594542, 0.04483430799220276, 0.029239766081871354, 0.029239766081871354, 0.03118908382066278, 0.03118908382066278, 0.029239766081871354, 0.05847953216374273, 0.029239766081871354, 0.031189083820662784, 0.029239766081871354]"
2577,184390,166798,1,Whatsapp,,"['restriction', 'send', 'message', 'be', 'frustrating', 'look', 'application', 'accord', 'need']",2019-04-15,26467,the restriction of 5 to send a message to is frustrating. will now look for another app that will be according to my needs,1,the restriction of to send a message to is frustrating will now look for another application that will be according to my need,Alwyn Brits,,,"[0.029239766081871343, 0.029239766081871343, 0.029239766081871343, 0.029239766081871343, 0.04288499025341131, 0.029239766081871343, 0.03118908382066277, 0.03313840155945419, 0.029239766081871343, 0.029239766081871343, 0.029239766081871343, 0.03118908382066277, 0.029239766081871343, 0.029239766081871343, 0.04873294346978559, 0.029239766081871343, 0.031189083820662766, 0.029239766081871343, 0.06042884990253413, 0.04678362573099416, 0.031189083820662766, 0.029239766081871343, 0.038986354775828465, 0.03508771929824562, 0.029239766081871343, 0.029239766081871343, 0.04093567251461989, 0.029239766081871343, 0.03118908382066277, 0.029239766081871343]"
2578,184391,166799,1,Whatsapp,,"['server', 'be', 'not', 'work', 'right', 'not', 'send', 'receive', 'message', 'be', 'time', 'hand', 'friend', 'italy']",2019-04-14,26468,WhatsApp server is not working right now 13:38 (14-04-2019). I cannot send or receive messages in WhatsApp. This is the 3rd time happend to me and my friends here in Italy.,1,whatsit server is not working right now i can not send or receive message in whatsit this is the rd time hand to me and my friend here in italy,Hari Durga Pavan Paruchuri,,,"[0.034608378870673966, 0.02914389799635702, 0.03825136612021859, 0.04735883424408017, 0.02914389799635702, 0.027322404371584702, 0.02914389799635702, 0.027322404371584702, 0.027322404371584702, 0.05646630236794174, 0.029143897996357023, 0.027322404371584702, 0.030965391621129334, 0.04189435336976323, 0.02914389799635702, 0.027322404371584702, 0.027322404371584702, 0.03642987249544628, 0.027322404371584702, 0.05828779599271405, 0.027322404371584702, 0.06193078324225868, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.034608378870673966, 0.027322404371584702, 0.027322404371584702, 0.030965391621129334, 0.027322404371584702]"
2579,184392,166800,1,Whatsapp,,"['stop', 'space', 'be', 'not', 'enough', 'new', 'update', 'create', 'mb', 'free', 'space']",2019-04-20,26469,WhatsApp stopped because space is not enough for new update although I created 400MB free space.,2,whatsit stopped because space is not enough for new update although i created mb free space,Balakrishnan CJ,,,"[0.029761904761904746, 0.04365079365079365, 0.029761904761904746, 0.03769841269841269, 0.05753968253968253, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.03968253968253967, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.03769841269841269, 0.029761904761904746, 0.029761904761904746, 0.047619047619047616, 0.0357142857142857, 0.045634920634920625, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746, 0.029761904761904746]"
2580,184393,166801,1,Whatsapp,,"['status', 'audio', 'issue', 'not', 'able', 'hear', 'audio', 'status', 'nee', 'go', 'back', 'come', 'audio', 'status', 'status']",2019-04-19,26470,There are status audio issue.. Not able to hear the audio of the status and we need go back and come again for the audio in statuses,1,there are status audio issue not able to hear the audio of the status and we need go back and come again for the audio of the status in status,Sayanth Sajeev,,,"[0.04444444444444446, 0.027777777777777776, 0.027777777777777776, 0.035185185185185194, 0.07777777777777779, 0.027777777777777776, 0.04444444444444446, 0.04444444444444446, 0.027777777777777776, 0.03333333333333333, 0.027777777777777776, 0.027777777777777776, 0.029629629629629627, 0.027777777777777776, 0.027777777777777776, 0.029629629629629627, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.029629629629629627, 0.027777777777777776, 0.046296296296296315, 0.02962962962962963, 0.029629629629629627, 0.027777777777777776, 0.029629629629629627, 0.027777777777777776, 0.0425925925925926, 0.029629629629629627, 0.035185185185185194]"
2581,184394,166802,1,Whatsapp,,"['play', 'status', 'time', 'next', 'song', 'be', 'stop', 'not', 'move', 'forward', 'give', 'tha', 'update']",2019-04-12,26471,play with status that time next song is stop not moov to forward plz give tha update,1,play with status that time next song is stop not move to forward please give tha update,Rocket Raja,,,"[0.03065134099616858, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.03065134099616858, 0.028735632183908042, 0.045977011494252894, 0.03065134099616858, 0.028735632183908042, 0.028735632183908042, 0.03065134099616858, 0.03065134099616858, 0.028735632183908042, 0.04214559386973182, 0.03065134099616858, 0.04022988505747128, 0.028735632183908042, 0.04214559386973181, 0.028735632183908042, 0.07279693486590039, 0.030651340996168584, 0.03065134099616858, 0.028735632183908042, 0.03639846743295019, 0.044061302681992355, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042]"
2582,184397,166805,1,Whatsapp,,"['open', 'time', 'show', 'update', 'choose', 'download', 'option', 'not', 'show', 'update', 'right', 'be', 'not', 'open', 'do']",2019-04-19,26474,When i am open the whatsapp this time its showing for update after that when i choose download option there its not showing any update. Right now my whatsapp is not open. What i do ????????,3,when i am open the whatsit this time the whatsit showing for update after that when i choose download option there the whatsit not showing any update right now the whatsit is not open what i do,pushkar singh,,,"[0.02732240437158469, 0.02732240437158469, 0.029143897996357013, 0.04371584699453553, 0.02732240437158469, 0.02732240437158469, 0.030965391621129323, 0.03278688524590164, 0.02914389799635701, 0.06375227686703097, 0.02732240437158469, 0.02732240437158469, 0.02914389799635701, 0.02732240437158469, 0.030965391621129323, 0.02732240437158469, 0.02732240437158469, 0.03825136612021858, 0.02732240437158469, 0.02914389799635701, 0.02732240437158469, 0.05828779599271404, 0.02732240437158469, 0.02732240437158469, 0.02732240437158469, 0.03825136612021857, 0.06739526411657559, 0.02914389799635701, 0.02732240437158469, 0.040072859744990905]"
2583,184399,166807,1,Whatsapp,,"['last', 'update', 'mess', 'last', 'update', 'video', 'would', 'play', 'sound']",2019-04-18,26476,this last update mess it up some of my videos would play without any sounds,2,this last update mess this last update up some of my video would play without any sound,Donna salazar,,,"[0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04938271604938271, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04938271604938271, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.04732510288065843, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.047325102880658436, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185]"
2584,184400,166808,1,Whatsapp,,"['not', 'view', 'status', 'update', 'friend', 'see', 'status', 's', 'wrong']",2019-04-15,26477,I cannot view any status updates from my friends. Can only see my status. Whats wrong?,3,i can not view any status update from my friend can only see my status whats wrong,Dana Hines,,,"[0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03909465020576132, 0.039094650205761326, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03909465020576131, 0.03086419753086419, 0.04938271604938272, 0.03909465020576132, 0.037037037037037035, 0.03086419753086419, 0.03086419753086419, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.04320987654320988]"
2585,184401,166809,1,Whatsapp,,"['last', 'update', 'voice', 'issue', 'status', 'volume', 'status', 'hard', 'play', 'sound', 'video']",2019-04-17,26478,after last update the voice issue with status volume its very hard to play sound with video,5,after last update the voice issue with status volume status very hard to play sound with video,Arslan Hassan,,,"[0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.04938271604938271, 0.030864197530864185, 0.030864197530864185, 0.043209876543209874, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.047325102880658436, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04938271604938271, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185]"
2586,184402,166810,1,Whatsapp,,"['update', 'karen', 'bad', 'status', 'basalt', 'slow', 'post', 'hot_hai', 'plea', 'solve', 'problem']",2019-04-18,26479,update karne ke baad status bahaut slow post hota hai pleas solve this problem,3,update karen ke bad status basalt slow post hot hai plea solve this problem,sam khan,,,"[0.050000000000000024, 0.04629629629629632, 0.03148148148148149, 0.04444444444444447, 0.02777777777777778, 0.03148148148148149, 0.040740740740740765, 0.02777777777777778, 0.02777777777777778, 0.02777777777777778, 0.029629629629629638, 0.05925925925925929, 0.02777777777777778, 0.02777777777777778, 0.02777777777777778, 0.029629629629629634, 0.02777777777777778, 0.029629629629629634, 0.03888888888888891, 0.02777777777777778, 0.02777777777777778, 0.04444444444444447, 0.03148148148148149, 0.03148148148148149, 0.02777777777777778, 0.029629629629629634, 0.029629629629629638, 0.03888888888888891, 0.029629629629629634, 0.02777777777777778]"
2587,184403,166811,1,Whatsapp,,"['use', 'galaxy_plus', 'unable', 'refresh', 'contact', 'list', 'be', 'show', 'try', 'later', 'fix']",2019-04-14,26480,"Using Galaxy S9 plus. Unable to refresh my contact list. It's showing ""Try again later."" Please fix...",1,using galaxy s plus unable to refresh my contact list it is showing try again later please fix,Hasan Chaudhry,,,"[0.03013182674199622, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.04519774011299434, 0.02824858757062146, 0.03013182674199622, 0.03013182674199622, 0.030131826741996222, 0.03013182674199622, 0.02824858757062146, 0.02824858757062146, 0.047080979284369114, 0.041431261770244816, 0.04143126177024482, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.030131826741996222, 0.030131826741996222, 0.02824858757062146, 0.030131826741996222, 0.04519774011299434, 0.02824858757062146, 0.04331450094161958, 0.06026365348399246, 0.02824858757062146, 0.03013182674199622, 0.03766478342749528]"
