,tweet-id,timestamp,likes,replies,retweets,Bug_report,text
1627,1.09e+18,10-02-2019 21:28,14,0,0,0,an acquaintance of mine just got out of a bad year relationship with an alcoholic and an acquaintance of mine did a snapshot about how freeing it is to just be able to be an acquaintance of mine and wow an acquaintance of mine seems so lighthearted and relieved wow
1628,1.12e+18,21-04-2019 01:14,0,0,0,0,atuser why do you allow hate speech the face-on post is back online with all the face-on post hate atuser atuser atuser atuser atuser all need to manage this problem immediately atuser atuser atuser atuser atuser atuser
1629,1.11e+18,13-03-2019 23:00,0,0,0,1,atuser hurry up and fix this please my mom think atuser my fault that your service is down
1630,1.12e+18,26-04-2019 16:52,0,0,0,1,dear mark zuckerberg i am using your face-on application more dan year but now your face-on team is giving me trouble please sold my problem immediately with in two day our i unstated you face-on ap
1631,1.09e+18,03-02-2019 05:55,2,0,0,0,saw the parker column concert on snapshot and literally started cry cause i wanted to go so bad
1632,1.11e+18,18-03-2019 02:26,1,1,0,0,rockface atuser is one of the most kind and honest people i know she felt bad about delaying a snapshot stealshow for me due to being sick not she fault and offered me video a an apology that shit is rare and it warmed my cold dead heart she da real most valuable player
1633,1.13e+18,14-05-2019 08:47,3,1,0,0,guy i was bored and decided to try the snapshot filter on jon and josie a bad bitch atuser
1634,1.12e+18,18-04-2019 13:13,0,0,0,0,atuser my camera is broken how do i connect to whatsit web instead
1635,1.13e+18,09-05-2019 19:18,0,0,0,0,atuser should be broken up because mark zuckerberg has unchecked power company co-founder say url
1636,1.1e+18,12-02-2019 18:44,27,2,0,0,snapshot has got to be the most broken social medium yet i still spend like hour a week on snapshot f
1637,1.11e+18,14-03-2019 16:07,1,0,0,0,i have a bad habit of waking up early turning my ringer on and going back to sleep because i know i do not have anything to do if my phone go off and my phone the person i want to talk to ill answer the caltextsnapchat then go back to sleep until i can not sleep anymore
1638,1.11e+18,13-03-2019 21:14,2,1,0,0,i think atuser broke instagram with that as pic
1639,1.12e+18,13-04-2019 18:41,2,0,0,0,the fact that instagram tell you who is active and when is a serious problem because i can see you scrolling but why agent you responding to my snapshot
1640,1.13e+18,22-05-2019 11:58,4,0,0,0,laugh my as off i hate eating and having proper table manner bc i want to be able to lose my shit with my brother at the dinner table and not get in trouble while we use snapshot filter on my mom
1641,1.12e+18,02-05-2019 13:22,2,0,0,0,i do not know if its acceptable to be this upset about a broken snapshot streak but i am super mad
1642,1.11e+18,27-03-2019 21:42,1,0,0,1,i can not that is my problem your help site is useless i can not secure my account if i can not get into my account
1643,1.13e+18,25-05-2019 01:34,0,0,0,0,atuser care not a whit for truth accuracy or impact of disinformation on politics and governance it is hidebound to persist in damaging pattern this is why it need to be broken up and the piece tightly regulated criminal penalty on exec an
1644,1.12e+18,24-04-2019 07:11,0,1,0,1,atuser atuser what are ya going to do to fix this issue with random both or people using your application for such a thing a sex trafficking our safety and privacy matter in this type of situation
1645,1.09e+18,03-02-2019 04:50,0,0,0,1,i want to change my social medium name so bad but i can not change snapshot so snapshot pointless
1646,1.13e+18,16-05-2019 20:02,11,6,0,0,sending snapshot boy version filter picture in reply to miserable men dm send pic int a bad idea
1647,1.09e+18,02-02-2019 20:52,5,0,1,0,i just discovered something really shocking did you know its possible to go to a concert and not put minute of horrible quality video on your snapshot story
1648,1.13e+18,20-05-2019 00:22,0,1,0,1,atuser my snapshot is not connecting and i can not send snap everything else on my phone can connect to the internet though i tried turning my phone off and i tried logging out is this a server issue or could this be on my end
1649,1.09e+18,09-02-2019 12:56,4,2,0,0,sent a snapshot to a bunch of people in my contact talking about how the weather is so bad and i hate driving through the weather living so far away one person told me to drive safe one true color hurt but glad to know who is really there for me
1650,1.11e+18,30-03-2019 01:04,0,0,0,1,atuser what the hell it almost day nostril not fixed no top is coming and i have unloaded my id for time still not fixed i have the number and email of the account please look into thousand fix this a soon a possible url
1651,1.12e+18,27-04-2019 12:06,1,0,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1652,1.13e+18,09-05-2019 02:44,0,0,0,0,i think my ex finally got over the fact that i am not going to return my ex shit my ex blocked me on face-on i blocked my ex right after we broke up and deleted me from snapshot i deleted my ex right after and they say girl are the emotional one
1653,1.13e+18,27-05-2019 02:13,1,1,0,1,yes oh my god i swear it is so annoying literally tried everything to fix it but i can not find a solution you can see that they have sent you a message but when you get in the chat you can not see the bitmoji and they are in the chat i have had this problem for day and this problem so annoying
1654,1.11e+18,13-03-2019 22:25,0,0,0,1,i can not comment on post or access some certain page on the application damn how long is this issue gon na last
1655,1.11e+18,18-03-2019 04:36,0,0,1,0,instagram be trying to be like snapshot so bad
1656,1.09e+18,01-02-2019 03:41,0,1,0,1,atuser need to fix the direction around my house because i areal tired of having to explain to people why they have to ignore they gps and telling they to trust me that they will not get through that way
1657,1.12e+18,26-04-2019 14:35,0,1,0,1,atuser is almost a bad a twitter and also run by white alt right male they consistently allow paedophile joke racist meme that superimpose native american body on white face and use stereotypical slang speech while banning those who call o
1658,1.11e+18,14-03-2019 00:48,0,0,0,1,atuser fix your shit dude i have missed out on a whole day of trolling people in the comment section this is bullshit
1659,1.1e+18,01-03-2019 23:37,0,1,0,0,thank god snapshot has the option to delete message bc my stupid as accidentally sent a screenshot of some shit about my ex boyfriend to the guy i amcurently talking toylike uh why do bad thing happen to good people
1660,1.13e+18,26-05-2019 17:11,1,0,0,0,face-on doe help me get back into my account even if i asl for help and there nobody in the company to even reach about it horrible business thanks atuser for being the superior social medium platform
1661,1.13e+18,23-05-2019 18:37,0,1,0,0,i met this argentine guy at my school so i was like oh my god cool we are both argentine and this argentine guy asked for my snapshot and this argentine guy sends so many message that i do not know what to respond with bc it is like wed beautiful and want to hang out
1662,1.11e+18,05-04-2019 16:40,1,0,0,0,he doe not fleece me jon he is not particularly politically correct and you do not like it i see quite a few others looking for funding aspel perhaps you should try and get quite a few others closed down aspel quite a few others spread hate and encourage violence which you fail to see
1663,1.11e+18,13-03-2019 17:46,0,0,0,1,atuser what is your status ops something went wrong hour and counting facebokdown fail
1664,1.11e+18,14-03-2019 00:36,0,0,0,1,i am having trouble trying to comment in thread hoping this is fixed soon
1665,1.11e+18,14-03-2019 13:46,0,0,0,1,wth keep getting code error
1666,1.12e+18,20-04-2019 16:34,0,0,0,1,sorry you had trouble while trying to call your friend there are a few thing that could be the cause video chat and voice call require snapshot version or higher both you and your friend will need to be running the latest version of the application
1667,1.09e+18,10-02-2019 20:07,4,0,0,0,so to my snapshot memory for reminding me that a year ago today i got wasted in a bar threw up in the bathroom and came back out all good ready to keep drinking laugh my as off now i can not even hang
1668,1.11e+18,26-03-2019 08:59,1,1,0,0,guy this is crazy i am trying to spend money here can someone please acknowledge this issue and help me
1669,1.09e+18,03-02-2019 14:44,0,0,0,0,if you have to ask whats the move on your snapshot story every night i have some bad news for you
1670,1.13e+18,14-05-2019 04:23,5,0,0,0,i have been given the honor by god and country to man the rank of your prestigious private snapshot
1671,1.12e+18,07-04-2019 23:46,0,1,0,0,geoguesr is a great learning tool to use in a geography lesson on the importance of place it encourages student to interact with pad and explore the street via goole map to problem solve where student are positioned in the world uonteach goglemaps importantplacesurl
